070108_closing_minyan_currencies_MINYAN_20080701,TODD HARRISON TV,http://videos.minyanville.com/video/070108closingminyancurrenciesMI
070108_closing_minyan_gaming_MINYAN_20080701,TODD HARRISON TV,http://videos.minyanville.com/video/070108closingminyangamingMINYAN
070108_closing_minyan_watchthis_MINYAN_20080701,TODD HARRISON TV,http://videos.minyanville.com/video/070108closingminyanwatchthisMIN
070108_fb_closing_dislocation_MINYAN_20080701,TODD HARRISON TV,http://videos.minyanville.com/video/070108fbclosingdislocationMINYA
070208_closing_minyan_24hourmarket_MINYAN_20080702,TODD HARRISON TV,http://videos.minyanville.com/video/070208closingminyan24hourmarket
070208_closing_minyan_bottomline_MINYAN_20080702,TODD HARRISON TV,http://videos.minyanville.com/video/070208closingminyanbottomlineMI
070208_closing_minyan_crude_MINYAN_20080702,TODD HARRISON TV,http://videos.minyanville.com/video/070208closingminyancrudeMINYAN2
070208_closing_minyan_tran_MINYAN_20080702,TODD HARRISON TV,http://videos.minyanville.com/video/070208closingminyantranMINYAN20
070208_fb_minyan_buzz_MINYAN_20080702,TODD HARRISON TV,http://videos.minyanville.com/video/070208fbminyanbuzzMINYAN2008070
070308_FB_Minyanville_BottomLine_MINYAN_20080703,TODD HARRISON TV,http://videos.minyanville.com/video/070308FBMinyanvilleBottomLineMI
070308_FB_Minyanville_BuzzBanter_MINYAN_20080703,TODD HARRISON TV,http://videos.minyanville.com/video/070308FBMinyanvilleBuzzBanterMI
070308_fb_minyanville_gm_MINYAN_20080703,TODD HARRISON TV,http://videos.minyanville.com/video/070308fbminyanvillegmMINYAN2008
070308_FB_Minyanville_JobsReport_MINYAN_20080703,TODD HARRISON TV,http://videos.minyanville.com/video/070308FBMinyanvilleJobsReportMI
070308_FB_Minyanville_PatrioticInvesting_MINYAN_20080703,TODD HARRISON TV,http://videos.minyanville.com/video/070308FBMinyanvillePatrioticInv
070308_FB_Minyanville_PresidentialAdvice_MINYAN_20080703,TODD HARRISON TV,http://videos.minyanville.com/video/070308FBMinyanvillePresidential
070308_FB_Minyanville_WatchThis_MINYAN_20080703,TODD HARRISON TV,http://videos.minyanville.com/video/070308FBMinyanvilleWatchThisMIN
070708_closing_minyan_bottomline_MINYAN_20080707,TODD HARRISON TV,http://videos.minyanville.com/video/070708closingminyanbottomlineMI
070708_closing_minyan_dow_MINYAN_20080707,TODD HARRISON TV,http://videos.minyanville.com/video/070708closingminyandowMINYAN200
070708_closing_minyan_financials_MINYAN_20080707,TODD HARRISON TV,http://videos.minyanville.com/video/070708closingminyanfinancialsMI
070708_closing_minyan_watch_MINYAN_20080707,TODD HARRISON TV,http://videos.minyanville.com/video/070708closingminyanwatchMINYAN2
070708_fb_minyan_buzz_MINYAN_20080707,TODD HARRISON TV,http://videos.minyanville.com/video/070708fbminyanbuzzMINYAN2008070
070808_closing_minyan_bottomline_MINYAN_20080708,TODD HARRISON TV,http://videos.minyanville.com/video/070808closingminyanbottomlineMI
070808_closing_minyan_crude_MINYAN_20080708,TODD HARRISON TV,http://videos.minyanville.com/video/070808closingminyancrudeMINYAN2
070808_closing_minyan_watch_MINYAN_20080708,TODD HARRISON TV,http://videos.minyanville.com/video/070808closingminyanwatchMINYAN2
070808_fb_minyan_buzz_MINYAN_20080708,TODD HARRISON TV,http://videos.minyanville.com/video/070808fbminyanbuzzMINYAN2008070
070908_closing_minyan_apple_MINYAN_20080709,TODD HARRISON TV,http://videos.minyanville.com/video/070908closingminyanappleMINYAN2
070908_closing_minyan_biotech_MINYAN_20080709,TODD HARRISON TV,http://videos.minyanville.com/video/070908closingminyanbiotechMINYA
070908_closing_minyan_bottomline_MINYAN_20080709,TODD HARRISON TV,http://videos.minyanville.com/video/070908closingminyanbottomlineMI
070908_closing_minyan_drg_MINYAN_20080709,TODD HARRISON TV,http://videos.minyanville.com/video/070908closingminyandrgMINYAN200
071008_closing_minyan_bottomline_MINYAN_20080710,TODD HARRISON TV,http://videos.minyanville.com/video/071008closingminyanbottomlineMI
071008_closing_minyan_guitarhero_MINYAN_20080710,TODD HARRISON TV,http://videos.minyanville.com/video/071008closingminyanguitarheroMI
071008_closing_minyan_stores_MINYAN_20080710,TODD HARRISON TV,http://videos.minyanville.com/video/071008closingminyanstoresMINYAN
071008_closing_minyan_topstories_MINYAN_20080710,TODD HARRISON TV,http://videos.minyanville.com/video/071008closingminyantopstoriesMI
071008_closing_minyan_watchthis_MINYAN_20080710,TODD HARRISON TV,http://videos.minyanville.com/video/071008closingminyanwatchthisMIN
071108_closing_minyan_bottomline_MINYAN_20080711,TODD HARRISON TV,http://videos.minyanville.com/video/071108closingminyanbottomlineMI
071108_closing_minyan_buzzbanter_MINYAN_20080711,TODD HARRISON TV,http://videos.minyanville.com/video/071108closingminyanbuzzbanterMI
071108_closing_minyan_stockslide_MINYAN_20080711,TODD HARRISON TV,http://videos.minyanville.com/video/071108closingminyanstockslideMI
071108_fb_minyan_buzz_MINYAN_20080711,TODD HARRISON TV,http://videos.minyanville.com/video/071108fbminyanbuzzMINYAN2008071
071408_closing_minyan_banter_MINYAN_20080714,TODD HARRISON TV,http://videos.minyanville.com/video/071408closingminyanbanterMINYAN
071408_closing_minyan_bottomline_MINYAN_20080714,TODD HARRISON TV,http://videos.minyanville.com/video/071408closingminyanbottomlineMI
071408_closing_minyan_freddy_MINYAN_20080714,TODD HARRISON TV,http://videos.minyanville.com/video/071408closingminyanfreddyMINYAN
071408_closing_minyan_watchthis_MINYAN_20080714,TODD HARRISON TV,http://videos.minyanville.com/video/071408closingminyanwatchthisMIN
071408_fb_minyan_buzz_MINYAN_20080714,TODD HARRISON TV,http://videos.minyanville.com/video/071408fbminyanbuzzMINYAN2008071
071508_closing_minyan_bottomline_MINYAN_20080715,TODD HARRISON TV,http://videos.minyanville.com/video/071508closingminyanbottomlineMI
071508_closing_minyan_buzz_MINYAN_20080715,TODD HARRISON TV,http://videos.minyanville.com/video/071508closingminyanbuzzMINYAN20
071508_closing_minyan_dividends_MINYAN_20080715,TODD HARRISON TV,http://videos.minyanville.com/video/071508closingminyandividendsMIN
071508_closing_minyan_shortselling_MINYAN_20080715,TODD HARRISON TV,http://videos.minyanville.com/video/071508closingminyanshortselling
071508_closing_minyan_watchthis_MINYAN_20080715,TODD HARRISON TV,http://videos.minyanville.com/video/071508closingminyanwatchthisMIN
